소재지도로명주소,위도,경도,관할기관명
서울특별시 종로구 세종대로 198,37.5737136067,126.9783394424,종로소방서
서울특별시 종로구 새문안로 69,37.57040658,126.9722440039,종로소방서
서울특별시 종로구 새문안로 55,37.5704968494,126.9710752204,종로소방서
서울특별시 종로구 인사동길 12,37.57180251,126.9872305588,종로소방서
서울특별시 종로구 세종대로 209,37.5749078897,126.975207341,종로소방서
서울특별시 종로구 종로5길 46,37.5722577694,126.9803440486,종로소방서
서울특별시 종로구 통일로 134,37.5666005603,126.9662347887,종로소방서
서울특별시 종로구 통일로 156-1,37.5682009915,126.9646311,종로소방서
서울특별시 종로구 통일로 162,37.56855911,126.9643804611,종로소방서
서울특별시 종로구 통일로 196-6,37.57096111,126.9617791,종로소방서
서울특별시 종로구 통일로 150,37.5676484669,126.9651421,종로소방서
서울특별시 종로구 필운대로3길 11,37.5784478136,126.968401,종로소방서
서울특별시 종로구 사직로 5,37.5727329912,126.9609312271,종로소방서
서울특별시 종로구 송월길 118-57,37.56961111,126.9631731,종로소방서
서울특별시 종로구 송월길 118-57,37.57198111,126.9608111,종로소방서
서울특별시 종로구 자하문로26길 19,37.5852557922,126.9727034796,종로소방서
서울특별시 종로구 옥인3길 7,37.580695846,126.9663493342,종로소방서
서울특별시 종로구 필운대로5가길 43,37.5804978864,126.9669881,종로소방서
서울특별시 종로구 옥인6가길 53,37.580033022,126.9655409695,종로소방서
서울특별시 종로구 옥인3길 32-2,37.58000757,126.9656806,종로소방서
서울특별시 종로구 필운대로5나길 36,37.5801779024,126.9664817975,종로소방서
서울특별시 종로구 필운대로5나길 17,37.57988211,126.9674269,종로소방서
서울특별시 종로구 옥인3길 18-7,37.5809019827,126.9656138,종로소방서
서울특별시 종로구 필운대로5나길 45-1,37.58003911,126.9659111,종로소방서
서울특별시 종로구 옥인6길 14,37.5813819102,126.9643624839,종로소방서
서울특별시 종로구 옥인2길 20,37.5801181799,126.9668481741,종로소방서
서울특별시 종로구 옥인6가길 22,37.5813098406,126.9653029744,종로소방서
서울특별시 종로구 옥인6길 48,37.5800906162,126.9646961651,종로소방서
서울특별시 종로구 옥인6길 32,37.5807812943,126.9646169305,종로소방서
서울특별시 종로구 옥인6길 37-7,37.5805898227,126.965187833,종로소방서
서울특별시 종로구 옥인6가길 8,37.5815554735,126.9647689486,종로소방서
서울특별시 종로구 옥인3길 23,37.5803423164,126.9657191,종로소방서
서울특별시 종로구 옥인길 23-4,37.5807933011,126.9671944157,종로소방서
서울특별시 종로구 필운대로 45-6,37.5800915485,126.9682765,종로소방서
서울특별시 종로구 필운대로 43,37.5798914962,126.9685171082,종로소방서
서울특별시 종로구 필운대로5가길 31,37.58033934,126.9674314,종로소방서
서울특별시 종로구 필운대로5길 14,37.57942279,126.9679403749,종로소방서
서울특별시 종로구 필운대로5길 19,37.57925865,126.9675446,종로소방서
서울특별시 종로구 필운대로 32-,37.5789678388,126.9690147108,종로소방서
서울특별시 종로구 필운대로 34-15,37.5790954536,126.9691447352,종로소방서
서울특별시 종로구 필운대로 26-12,37.5785436776,126.9694634179,종로소방서
서울특별시 종로구 필운대로 27-4,37.5784950496,126.9688715851,종로소방서
서울특별시 종로구 필운대로5나길 3,37.5795862545,126.9679458,종로소방서
서울특별시 종로구 필운대로 35-1,37.5791247862,126.9686518104,종로소방서
서울특별시 종로구 자하문로7길 73,37.58038279,126.9687212,종로소방서
서울특별시 종로구 필운대로2길 3,37.5783097786,126.9694066,종로소방서
서울특별시 종로구 필운대로 40,37.5795773376,126.9689249092,종로소방서
서울특별시 종로구 필운대로5가길 19-1,37.5800646145,126.9679860776,종로소방서
서울특별시 종로구 통일로12길 108-4,37.5769147776,126.9626003,종로소방서
서울특별시 종로구 통일로 226,37.57305411,126.9596091,종로소방서
서울특별시 종로구 통일로12길 38,37.57418811,126.9611281,종로소방서
서울특별시 종로구 통일로12길 70,37.575371988,126.9619836598,종로소방서
서울특별시 종로구 통일로12길 108-6,37.5769481341,126.9626626598,종로소방서
서울특별시 종로구 통일로 256,37.5753392693,126.9577083217,종로소방서
서울특별시 종로구 통일로 244-1,37.5742293032,126.9583822736,종로소방서
서울특별시 종로구 통일로 248,37.5745671748,126.9581233051,종로소방서
서울특별시 종로구 통일로14길 22-6,37.5749941532,126.9581150286,종로소방서
서울특별시 종로구 자하문로1길 50-9,37.57731917,126.9696904,종로소방서
서울특별시 종로구 통일로18길 64 102,37.57683711,126.9612031,종로소방서
서울특별시 종로구 통일로12길 86-1,37.5761410002,126.9620252677,종로소방서
서울특별시 종로구 통일로18길 64,37.5760945022,126.9603602782,종로소방서
서울특별시 종로구 통일로18길 64,37.5760945022,126.9603602782,종로소방서
서울특별시 종로구 통일로 276,37.576482923,126.9560321,종로소방서
서울특별시 종로구 통일로 266,37.5758473655,126.9567832691,종로소방서
서울특별시 종로구 통일로16길 4-1,37.5757626048,126.9575918217,종로소방서
서울특별시 종로구 통일로14길 24,37.5756776772,126.9579448398,종로소방서
서울특별시 종로구 통일로16길 9,37.5759940453,126.9570991,종로소방서
서울특별시 종로구 통일로18나길 2,37.576290754,126.960137953,종로소방서
서울특별시 종로구길 57,37.5735202837,126.9678075317,종로소방서
서울특별시 종로구 사직로8길 5-2,37.5753216748,126.9696017,종로소방서
서울특별시 종로구 자하문로16길 13,37.5818496965,126.9723995002,종로소방서
서울특별시 종로구 사직로8길 9,37.575412054,126.9700196206,종로소방서
서울특별시 종로구 자하문로 70,37.582273557,126.971033757,종로소방서
서울특별시 종로구 사직로8길 20,37.5739303322,126.9705923341,종로소방서
서울특별시 종로구 자하문로 124,37.58701111,126.9698031,종로소방서
서울특별시 종로구 자하문로17길 12-22,37.582354294,126.969631343,종로소방서
서울특별시 종로구 사직로8길 1-3,37.5756416993,126.9692480439,종로소방서
서울특별시 종로구 사직로 73,37.5747874274,126.9674234558,종로소방서
서울특별시 종로구 사직로10길 2,37.57583434,126.9703787,종로소방서
서울특별시 종로구 사직로7길 1,37.5743930999,126.9662748535,종로소방서
서울특별시 종로구 사직로 55,37.5741482784,126.9655771889,종로소방서
서울특별시 종로구3가길 40-1,37.5724012671,126.9662627338,종로소방서
서울특별시 종로구3가길 35,37.572157462,126.9662773332,종로소방서
서울특별시 종로구 사직로9길 1,37.5760686673,126.9688539164,종로소방서
서울특별시 종로구3길 31,37.5736255963,126.9671045091,종로소방서
서울특별시 종로구 사직로9길 14,37.5769525934,126.9680317867,종로소방서
서울특별시 종로구 사직로9길 18-1,37.57720411,126.9677462817,종로소방서
서울특별시 종로구3길 29-1,37.5735564042,126.9671199348,종로소방서
서울특별시 종로구3가길 3,37.57328551,126.9673779472,종로소방서
서울특별시 종로구 사직로9길 7,37.5762858214,126.9682318784,종로소방서
서울특별시 종로구 자하문로5길 34,37.5779566365,126.9699965249,종로소방서
서울특별시 종로구3가길 7-6,37.573018946,126.9673915113,종로소방서
서울특별시 종로구 인왕산로 19,37.575555,126.9655019228,종로소방서
서울특별시 종로구 사직로7길 14,37.5752959584,126.9655122,종로소방서
서울특별시 종로구 인왕산로 13,37.5752686,126.9662724465,종로소방서
서울특별시 종로구 인왕산로 19,37.5755924608,126.9655498,종로소방서
서울특별시 종로구 사직로7길 22,37.5747904057,126.9649252991,종로소방서
서울특별시 종로구 인왕산로1길 29,37.5735727385,126.9641743,종로소방서
서울특별시 종로구 송월1길 73-7,37.5727622603,126.9646031787,종로소방서
서울특별시 종로구3나길 3,37.5736946931,126.9670351,종로소방서
서울특별시 종로구3나길 26,37.5730980188,126.9663060015,종로소방서
서울특별시 종로구3가길 16,37.57284511,126.9667539293,종로소방서
서울특별시 종로구3나길 19,37.5733238033,126.9666058808,종로소방서
서울특별시 종로구3가길 26-1,37.57234505,126.9665356573,종로소방서
서울특별시 종로구 사직로 70,37.5740441539,126.9672680143,종로소방서
서울특별시 종로구 옥인길 8,37.5806206492,126.9681021077,종로소방서
서울특별시 종로구 필운대로 97,37.5847726949,126.9677618151,종로소방서
서울특별시 종로구 자하문로 83,37.5834263206,126.9700806003,종로소방서
서울특별시 종로구 필운대로 103,37.5856448583,126.9687749759,종로소방서
서울특별시 종로구 자하문로23길 27,37.5833896604,126.9687296127,종로소방서
서울특별시 종로구 자하문로21길 16-1,37.5832099627,126.9692611,종로소방서
서울특별시 종로구 자하문로21길 18-3,37.5832734296,126.9690617223,종로소방서
서울특별시 종로구 자하문로33길 95,37.5855460086,126.9664377261,종로소방서
서울특별시 종로구 필운대로13길 9-10,37.5846365611,126.9664901013,종로소방서
서울특별시 종로구 필운대로13길 12,37.58474811,126.9671204448,종로소방서
서울특별시 종로구 필운대로 110-1,37.5837871277,126.9695711,종로소방서
서울특별시 종로구 필운대로 88,37.58365911,126.9674493409,종로소방서
서울특별시 종로구 필운대로10길 18,37.5837334795,126.9680568517,종로소방서
서울특별시 종로구 자하문로 89,37.5840274363,126.9699742757,종로소방서
서울특별시 종로구 자하문로 93,37.58420411,126.9700274999,종로소방서
서울특별시 종로구 옥인길 82,37.5828407541,126.9645128171,종로소방서
서울특별시 종로구 자하문로19길 18,37.5825239062,126.9694574901,종로소방서
서울특별시 종로구 필운대로 57,37.58112711,126.9683657737,종로소방서
서울특별시 종로구 옥인길 15,37.58058311,126.9676360617,종로소방서
서울특별시 종로구 옥인1길 34,37.5813191962,126.9668221,종로소방서
서울특별시 종로구 옥인길 82,37.5828407541,126.9645128171,종로소방서
서울특별시 종로구 옥인길 82,37.5828407541,126.9645128171,종로소방서
서울특별시 종로구 자하문로 77,37.58298911,126.9699129907,종로소방서
서울특별시 종로구 옥인길 62,37.5816702981,126.9655079492,종로소방서
서울특별시 종로구 옥인길 71,37.58178611,126.9649571,종로소방서
서울특별시 종로구 자하문로 69,37.5822216685,126.9703429461,종로소방서
서울특별시 종로구 자하문로 63,37.58153511,126.9705923797,종로소방서
서울특별시 종로구 자하문로17길 26,37.5815268248,126.9692958899,종로소방서
서울특별시 종로구 필운대로7길 6,37.5815089668,126.9682054316,종로소방서
서울특별시 종로구 필운대로10길 15,37.5835935443,126.9676771,종로소방서
서울특별시 종로구 필운대로 81,37.5830388439,126.9671819957,종로소방서
서울특별시 종로구 옥인5길 14-1,37.5827371753,126.9655447046,종로소방서
서울특별시 종로구 필운대로11길 23,37.584011789,126.9664077332,종로소방서
서울특별시 종로구 필운대로9길 6,37.5823022277,126.9673341,종로소방서
서울특별시 종로구 필운대로 75,37.5825595722,126.9673870109,종로소방서
서울특별시 종로구 옥인5길 7,37.5826211884,126.9648351297,종로소방서
서울특별시 종로구 필운대로9가길 55,37.58388411,126.9652623751,종로소방서
서울특별시 종로구 필운대로9가길 22-9,37.5833217748,126.9659758996,종로소방서
서울특별시 종로구 필운대로11길 15,37.58365311,126.9666237825,종로소방서
